"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","1999","1999",148,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2000","2000",141.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2001","2001",142.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2002","2002",146.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2003","2003",147,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2004","2004",148.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2005","2005",149.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2006","2006",148.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2007","2007",149.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2008","2008",152.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2009","2009",153.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2010","2010",152.8,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2011","2011",154.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2012","2012",149.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2013","2013",147,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2014","2014",152.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2015","2015",148.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2016","2016",147.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2017","2017",149,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2018","2018",153.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GRC","Greece","2019","2019",155,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","1990","1990",135.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","1991","1991",125.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","1992","1992",134.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","1993","1993",132.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","1994","1994",128,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","1995","1995",125.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","1996","1996",124.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","1997","1997",123.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","1998","1998",126.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","1999","1999",123.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2000","2000",134.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2001","2001",129.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2002","2002",136,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2003","2003",129.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2004","2004",133.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2005","2005",138.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2006","2006",139.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2007","2007",139.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2008","2008",139.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2009","2009",136.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2010","2010",136.7,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2011","2011",136,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2012","2012",132.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2013","2013",137.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2014","2014",138.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2015","2015",147.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2016","2016",149.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2017","2017",152,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2018","2018",157.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","HUN","Hungary","2019","2019",156.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","1990","1990",123.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","1991","1991",119.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","1992","1992",121.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","1993","1993",117.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","1994","1994",118.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","1995","1995",117.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","1996","1996",114.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","1997","1997",119.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","1998","1998",122.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","1999","1999",128.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2000","2000",129.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2001","2001",128,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2002","2002",137.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2003","2003",138.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2004","2004",144.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2005","2005",144.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2006","2006",149.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2007","2007",151.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2008","2008",149.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2009","2009",146.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2010","2010",145.2,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2011","2011",147.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2012","2012",148.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2013","2013",152.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2014","2014",158.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2015","2015",164.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2016","2016",164.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2017","2017",168.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2018","2018",166.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISL","Iceland","2019","2019",170.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","1990","1990",135.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","1991","1991",131.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","1992","1992",131.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","1993","1993",122.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","1994","1994",128.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","1995","1995",126.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","1996","1996",129.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","1997","1997",140.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","1998","1998",140.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","1999","1999",139.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2000","2000",139.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2001","2001",135.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2002","2002",133.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2003","2003",133.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2004","2004",134.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2005","2005",134.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2006","2006",125.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2007","2007",129.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2008","2008",133.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2009","2009",130.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2010","2010",130.6,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2011","2011",130.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2012","2012",130.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2013","2013",126.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2014","2014",131.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2015","2015",136.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2016","2016",135.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2017","2017",149,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2018","2018",148.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IRL","Ireland","2019","2019",139.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","1990","1990",150.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","1991","1991",152.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","1992","1992",144.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","1993","1993",144.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","1994","1994",147.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","1995","1995",146.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","1996","1996",148.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","1997","1997",149.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","1998","1998",156.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","1999","1999",159.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2000","2000",153.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2001","2001",155.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2002","2002",155.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2003","2003",152.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2004","2004",150.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2005","2005",147.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2006","2006",156.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2007","2007",156.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2008","2008",155.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2009","2009",152.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2010","2010",156.5,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2011","2011",157.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2012","2012",157.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2013","2013",154.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2014","2014",148.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2015","2015",146,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2016","2016",146.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2017","2017",146.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2018","2018",145.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ITA","Italy","2019","2019",150.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","1990","1990",83.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","1991","1991",83.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","1992","1992",84.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","1993","1993",84.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","1994","1994",85.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","1995","1995",85.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","1996","1996",89.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","1997","1997",89.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","1998","1998",88.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","1999","1999",88.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","2000","2000",90.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","2001","2001",89.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","2002","2002",88.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","2003","2003",88.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","2004","2004",90.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","JPN","Japan","2005","2005",90.6,,
